key,worker_id,agreement
"(1095, 2)",ACJSA944IAMN7,0
"(1095, 2)",A3C9A382KUWMS0,0
"(1095, 2)",AMID7O126S33V,0
"(1095, 2)",A14NJ0E25UM25Q,-1
"(1095, 2)",A36CP7G5OZY030,5
"(1197, 3)",A17Q2CTSOVDMOS,1
"(1197, 3)",A1HKSBZ5O41LZ3,-2
"(1197, 3)",A2MR259UZRESDS,0
"(1197, 3)",A37XVHGR4ZSTSM,3
"(1197, 3)",A1S291KFXPM33J,-1
"(645, 5)",AIY8WQZDKMD5C,-1
"(645, 5)",A1UDQV4PUFYPKN,-2
"(645, 5)",ACJES3V0DVUGY,-4
"(645, 5)",AMID7O126S33V,-3
"(645, 5)",ACPUTK2MNMYHB,-3
"(540, 3)",A3C9A382KUWMS0,0
"(540, 3)",A3FM3KWYVBBZ15,0
"(540, 3)",A3DSRQ5CBK6G3U,2
"(540, 3)",A1B2KIB7DPC2PR,1
"(540, 3)",A3P7PPQA3EU1H3,-1
"(1108, 2)",AIY8WQZDKMD5C,-4
"(1108, 2)",A3P7PPQA3EU1H3,0
"(1108, 2)",AKJ22H1NTVIQX,0
"(1108, 2)",A1ED0UM8C63QX5,4
"(1108, 2)",A3R5CALO6EH0ZR,4
"(1108, 2)",AMID7O126S33V,3
"(1210, 5)",A37XVHGR4ZSTSM,-3
"(1210, 5)",A2JOQX1C7BNKXC,-2
"(1210, 5)",A3QU3KM3IYWHIF,0
"(1210, 5)",A4KLC0Y9IN7IQ,0
"(1210, 5)",A3374C8G2EUNVO,4
"(1343, 1)",A1B2KIB7DPC2PR,5
"(1343, 1)",A2JOQX1C7BNKXC,3
"(1343, 1)",AV8SVCVP9V5BK,4
"(1343, 1)",A2P8XDALGST5YT,1
"(1343, 1)",A31O7P7Z650N7B,5
"(1343, 1)",A2MR259UZRESDS,4
"(1343, 1)",AFC23NDG41MI5,3
"(479, 6)",A35M4VTU6LBEQY,0
"(479, 6)",A14NJ0E25UM25Q,-2
"(479, 6)",AMID7O126S33V,0
"(479, 6)",A3C9A382KUWMS0,0
"(479, 6)",A3R5CALO6EH0ZR,0
"(445, 3)",A2HUSOVMMRJNNX,-2
"(445, 3)",AMID7O126S33V,-4
"(445, 3)",A2MWAXV1YRK5GH,-4
"(445, 3)",A14NJ0E25UM25Q,0
"(445, 3)",A17IWKV4G3N25X,-3
"(923, 6)",A3BVJL7P490DCS,1
"(923, 6)",AIY8WQZDKMD5C,-2
"(923, 6)",A1UDQV4PUFYPKN,-1
"(923, 6)",ADN76VWLV3O5S,0
"(923, 6)",ACJES3V0DVUGY,-5
"(35, 2)",A3DSRQ5CBK6G3U,-1
"(35, 2)",A2MWAXV1YRK5GH,-2
"(35, 2)",ALE5RDP8XZL3,0
"(35, 2)",AMID7O126S33V,-2
"(35, 2)",A6QG9LM5WL0AQ,-2
"(442, 0)",AOHHTBPD64EB6,0
"(442, 0)",A12AICIWGAEUPU,0
"(442, 0)",AMID7O126S33V,2
"(442, 0)",A1B2KIB7DPC2PR,-3
"(442, 0)",A36CP7G5OZY030,5
"(442, 0)",A6QG9LM5WL0AQ,5
"(1359, 4)",A3RXM9YYU92YDB,1
"(1359, 4)",AGPWUZJY43E0J,0
"(1103, 3)",A3P7AOM9X9ZQ33,1
"(1103, 3)",A37XVHGR4ZSTSM,2
"(1103, 3)",A3P7PPQA3EU1H3,1
"(1103, 3)",A17IWKV4G3N25X,3
"(1103, 3)",A14NJ0E25UM25Q,0
"(390, 2)",A12AICIWGAEUPU,-3
"(390, 2)",A36CP7G5OZY030,-5
"(390, 2)",A1DQBO49K8FH70,-4
"(390, 2)",AC8BGOG45QWA2,0
"(390, 2)",A6Y7BLDK90Q19,-1
"(822, 1)",A2FZM7ZDCLPMCF,1
"(822, 1)",AHOU3VA400IOT,-4
"(822, 1)",A1R5D4GXRFV3JH,-5
"(822, 1)",AP1HCIYDB0OTX,-2
"(822, 1)",ASX2NOUVA9CRH,-5
"(1140, 4)",AHOU3VA400IOT,-4
"(1140, 4)",ACVEFRSUAPSEQ,-5
"(1140, 4)",A3RXM9YYU92YDB,-3
"(1140, 4)",A4KLC0Y9IN7IQ,-2
"(242, 6)",AB6C7RS4ECDQZ,-2
"(242, 6)",A14NJ0E25UM25Q,0
"(242, 6)",AMID7O126S33V,-3
"(242, 6)",A37XVHGR4ZSTSM,-5
"(242, 6)",A1B2KIB7DPC2PR,2
"(17, 2)",A1CPLS7BLMNMZ7,-5
"(17, 2)",AMID7O126S33V,-2
"(17, 2)",A3CT5E0WZJL8PG,-1
"(17, 2)",A3P7PPQA3EU1H3,-1
"(17, 2)",A1B2KIB7DPC2PR,-2
"(653, 6)",A18JQFU6QCTI6G,5
"(653, 6)",A31O7P7Z650N7B,4
"(653, 6)",A1AI8MC07M7UBZ,0
"(653, 6)",AMID7O126S33V,0
"(653, 6)",A3R5CALO6EH0ZR,5
"(1202, 3)",APF12QKRHG9VP,-5
"(1202, 3)",AR7TQDJ59O2KZ,-3
"(1202, 3)",AWCCY9UU171TO,-2
"(1202, 3)",A3C9A382KUWMS0,-5
"(1202, 3)",A36CP7G5OZY030,-5
"(921, 1)",A31O7P7Z650N7B,4
"(921, 1)",AMID7O126S33V,-2
"(921, 1)",A3C9A382KUWMS0,0
"(921, 1)",A36CP7G5OZY030,5
"(921, 1)",A131WQMBSKKSIQ,0
"(30, 1)",A1BADZXRMPSPDC,3
"(30, 1)",A2P3DCVI26JR3G,4
"(30, 1)",A12AICIWGAEUPU,-4
"(30, 1)",A1I8952MLVA6SL,0
"(30, 1)",A3FM3KWYVBBZ15,0
"(30, 1)",A3C9A382KUWMS0,0
"(1403, 1)",AV8SVCVP9V5BK,-4
"(1403, 1)",AP1HCIYDB0OTX,-3
"(1403, 1)",A31O7P7Z650N7B,0
"(1403, 1)",A1RF70DSVAZVI6,-4
"(1403, 1)",A1PDWH50JFF6ZN,-3
"(1403, 1)",A25GWQ4INS1XYB,-2
"(1403, 1)",AE7HUJETMTTTS,-3
"(1101, 6)",A1UDQV4PUFYPKN,-5
"(1101, 6)",AMID7O126S33V,-5
"(1101, 6)",A3R5CALO6EH0ZR,-5
"(1101, 6)",A1B2KIB7DPC2PR,-3
"(1101, 6)",A2Z2CVOBYA74B0,-5
